probe_id	symbol	gene_id
ILMN_2318811		8498
ILMN_2318885		284467
ILMN_2318932		92235
ILMN_2319000		4145
ILMN_2319077		355
ILMN_2319228		114788
ILMN_2319234		64927
ILMN_2319292		7849
ILMN_2319326		104
ILMN_2319344		328
ILMN_2319414		689
ILMN_2319424		8908
ILMN_2319544		817
ILMN_2319588		29948
ILMN_2319664		27035
ILMN_2319766		55680
ILMN_2319825		97
ILMN_2319910		1606
ILMN_2319913		1606
ILMN_2319919		4101
ILMN_2319952		7421
ILMN_2319994		6122
ILMN_2319996		6122
ILMN_2320164		64805
ILMN_2320250		65083
ILMN_2320277		56
ILMN_2320280		4059
ILMN_2320330		4118
ILMN_2320336		1198
ILMN_2320349		23621
ILMN_2320377		23162
ILMN_2320391		51151
ILMN_2320480		100128108
ILMN_2320513		10307
ILMN_2320641		343505
ILMN_2320672		146862
ILMN_2320850		7323
ILMN_2320853		7323
ILMN_2320888		7852
ILMN_2320906		10313
ILMN_2320932		5077
ILMN_2320964		103
ILMN_2321064		581
ILMN_2321150		653399
ILMN_2321153		4585
ILMN_2321282		340441
ILMN_2321292		26100
ILMN_2321301		2902
ILMN_2321339		171568
ILMN_2321416		1729
ILMN_2321451		3184
ILMN_2321485		5511
ILMN_2321578		27334
ILMN_2321634		5884
ILMN_2321648		10044
ILMN_2321720		843
ILMN_2321931		64421
ILMN_2321975		5475
ILMN_2322100		2893
ILMN_2322131		10332
ILMN_2322346		6759
ILMN_2322356		6779
ILMN_2322375		23764
ILMN_2322446		645974
ILMN_2322458		4976
ILMN_2322498		6095
ILMN_2322499		6095
ILMN_2322552		10787
ILMN_2322597		284348
ILMN_2322747		394
ILMN_2322768		1440
ILMN_2322806		831
ILMN_2322831		4843
ILMN_2322842		51535
ILMN_2322874		2138
ILMN_2322935		8550
ILMN_2322972		118813
ILMN_2322986		84864
ILMN_2322996		2139
ILMN_2323007		60437
ILMN_2323048		10961
ILMN_2323087		11030
ILMN_2323172		1441
ILMN_2323302		6651
ILMN_2323338		8856
ILMN_2323366		6391
ILMN_2323385		89122
ILMN_2323413		889
ILMN_2323418		889
ILMN_2323427		2035
ILMN_2323465		5015
ILMN_2323491		23636
ILMN_2323508		83543
ILMN_2323526		51322
ILMN_2323633		7165
ILMN_2323774		84268
ILMN_2323801		4337
ILMN_2323816		164714
ILMN_2323848		50855
ILMN_2323933		3904
ILMN_2323944		83541
ILMN_2323979		10352
ILMN_2323992		64581
ILMN_2324002		800
ILMN_2324029		23513
ILMN_2324056		26354
ILMN_2324109		54716
ILMN_2324157		9039
ILMN_2324162		50651
ILMN_2324202		2564
ILMN_2324375		79145
ILMN_2324421		7296
ILMN_2324537		8556
ILMN_2324561		9057
ILMN_2324574		253959
ILMN_2324584		148738
ILMN_2324672		7392
ILMN_2324734		2070
ILMN_2324776		80835
ILMN_2324909		117583
ILMN_2324989		121457
ILMN_2324994		121457
ILMN_2324998		25983
ILMN_2325008		79665
ILMN_2325028		57489
ILMN_2325056		222962
ILMN_2325112		150383
ILMN_2325168		408
ILMN_2325185		219743
ILMN_2325194		84295
ILMN_2325234		10084
ILMN_2325337		23780
ILMN_2325338		23780
ILMN_2325347		8706
ILMN_2325506		55653
ILMN_2325534		30819
ILMN_2325574		113201
ILMN_2325610		10000
ILMN_2325612		10000
ILMN_2325625		93611
ILMN_2325763		7412
ILMN_2325837		915
ILMN_2325978		84717
ILMN_2325998		22858
ILMN_2326071		4637
ILMN_2326075		4914
ILMN_2326197		2267
ILMN_2326262		10580
ILMN_2326273		1117
ILMN_2326282		91304
ILMN_2326324		3948
ILMN_2326376		169270
ILMN_2326509		834
ILMN_2326512		834
ILMN_2326578		4899
ILMN_2326591		309
ILMN_2326675		7181
ILMN_2326712		25825
ILMN_2326713		977
ILMN_2326737		10450
ILMN_2326793		4928
ILMN_2326953		7462
ILMN_2326997		1725
ILMN_2327090		10296
ILMN_2327181		79760
ILMN_2327186		64147
ILMN_2327203		25913
ILMN_2327244		796
ILMN_2327276		6780
ILMN_2327346		170463
ILMN_2327625		389072
ILMN_2327655		146909
ILMN_2327775		373
ILMN_2327780		373
ILMN_2327795		473
ILMN_2327812		3568
ILMN_2327860		4118
ILMN_2327947		114789
ILMN_2327974		7464
ILMN_2327994		51582
ILMN_2328029		2132
ILMN_2328094		51339
ILMN_2328224		8567
ILMN_2328280		86
ILMN_2328327		6525
ILMN_2328378		26031
ILMN_2328433		4839
ILMN_2328575		23562
ILMN_2328666		9308
ILMN_2328776		51765
ILMN_2328813		55929
ILMN_2328835		51447
ILMN_2328874		2688
ILMN_2328952		23155
ILMN_2328972		1789
ILMN_2328977		1789
ILMN_2328986		6720
ILMN_2329114		8292
ILMN_2329165		4641
ILMN_2329171		285955
ILMN_2329263		4782
ILMN_2329290		10107
ILMN_2329309		23126
ILMN_2329429		474344
ILMN_2329483		7179
ILMN_2329569		138162
ILMN_2329625		27328
ILMN_2329667		4648
ILMN_2329679		8459
ILMN_2329735		1893
ILMN_2329744		5395
ILMN_2329759		66037
ILMN_2329773		5873
ILMN_2329834		10137
ILMN_2329914		10252
ILMN_2329927		9619
ILMN_2329958		10006
ILMN_2330112		10175
ILMN_2330170		4604
ILMN_2330213		1523
ILMN_2330243		4521
ILMN_2330267		6059
ILMN_2330307		29015
ILMN_2330310		122742
ILMN_2330341		79921
ILMN_2330371		128387
ILMN_2330382		79957
ILMN_2330410		8663
ILMN_2330495		54940
ILMN_2330570		3953
ILMN_2330584		11269
ILMN_2330597		54896
ILMN_2330697		9970
ILMN_2330787		122786
ILMN_2330806		399687
ILMN_2330845		4905
ILMN_2330861		10051
ILMN_2330948		375
ILMN_2330966		2185
ILMN_2330994		4820
ILMN_2331010		8795
ILMN_2331062		9139
ILMN_2331082		58475
ILMN_2331087		58475
ILMN_2331163		8451
ILMN_2331197		94104
ILMN_2331266		8650
ILMN_2331348		6949
ILMN_2331501		7316
ILMN_2331525		25865
ILMN_2331544		4155
ILMN_2331553		11132
ILMN_2331636		31
ILMN_2331658		25871
ILMN_2331701		2553
ILMN_2331729		51127
ILMN_2331735		163
ILMN_2331890		6171
ILMN_2331922		51554
ILMN_2332105		56897
ILMN_2332250		11332
ILMN_2332267		1456
ILMN_2332368		157680
ILMN_2332440		10242
ILMN_2332553		253827
ILMN_2332558		26225
ILMN_2332691		825
ILMN_2332713		5250
ILMN_2332795		7564
ILMN_2332964		5641
ILMN_2332990		56616
ILMN_2333107		166
ILMN_2333146		613
ILMN_2333219		43
ILMN_2333319		5725
ILMN_2333367		2280
ILMN_2333440		10548
ILMN_2333449		2492
ILMN_2333594		6613
ILMN_2333670		6035
ILMN_2333687		966
ILMN_2333708		10735
ILMN_2333766		9677
ILMN_2333774		117289
ILMN_2333829		56001
ILMN_2333865		54788
ILMN_2334042		29087
ILMN_2334080		7140
ILMN_2334112		7468
ILMN_2334121		5591
ILMN_2334193		6582
ILMN_2334204		54821
ILMN_2334205		54821
ILMN_2334210		3691
ILMN_2334242		1385
ILMN_2334243		1385
ILMN_2334256		546
ILMN_2334296		10068
ILMN_2334303		10427
ILMN_2334322		57708
ILMN_2334350		22903
ILMN_2334359		2674
ILMN_2334385		344148
ILMN_2334531		2707
ILMN_2334587		3183
ILMN_2334693		26502
ILMN_2334760		51566
ILMN_2334765		51566
ILMN_2334989		7203
ILMN_2335072		9013
ILMN_2335109		51132
ILMN_2335198		8648
ILMN_2335264		83875
ILMN_2335302		4363
ILMN_2335304		57539
ILMN_2335319		170850
ILMN_2335398		27440
ILMN_2335557		80760
ILMN_2335583		3817
ILMN_2335604		8631
ILMN_2335669		79882
ILMN_2335704		4689
ILMN_2335718		3182
ILMN_2335754		913
ILMN_2335813		2643
ILMN_2335893		10818
ILMN_2336037		22905
ILMN_2336094		55714
ILMN_2336109		83746
ILMN_2336146		119
ILMN_2336186		51451
ILMN_2336220		51752
ILMN_2336280		9444
ILMN_2336306		83259
ILMN_2336335		220972
ILMN_2336393		6607
ILMN_2336585		30848
ILMN_2336595		55902
ILMN_2336609		54843
ILMN_2336647		23530
ILMN_2336656		144203
ILMN_2336728		1741
ILMN_2336781		6648
ILMN_2336803		6103
ILMN_2336970		4595
ILMN_2336982		27020
ILMN_2337058		64840
ILMN_2337241		6210
ILMN_2337263		5570
ILMN_2337336		5819
ILMN_2337386		10803
ILMN_2337492		9986
ILMN_2337551		10114
ILMN_2337655		7453
ILMN_2337740		56995
ILMN_2337789		51257
ILMN_2337835		7569
ILMN_2337856		3752
ILMN_2337880		9542
ILMN_2337923		7164
ILMN_2337928		643
ILMN_2337931		643
ILMN_2337941		10920
ILMN_2337955		55954
ILMN_2337974		5569
ILMN_2338038		205
ILMN_2338116		7188
ILMN_2338197		55180
ILMN_2338268		83451
ILMN_2338323		994
ILMN_2338348		53347
ILMN_2338447		5926
ILMN_2338452		5265
ILMN_2338480		55288
ILMN_2338593		128486
ILMN_2338687		56137
ILMN_2338722		9369
ILMN_2338733		116969
ILMN_2338785		6208
ILMN_2338809		3757
ILMN_2338849		79444
ILMN_2338921		60684
ILMN_2338963		2030
ILMN_2338997		8073
ILMN_2339006		23078
ILMN_2339028		5310
ILMN_2339192		54511
ILMN_2339202		3895
ILMN_2339234		10626
ILMN_2339266		3908
ILMN_2339284		1106
ILMN_2339294		10990
ILMN_2339377		1785
ILMN_2339410		1636
ILMN_2339627		11316
ILMN_2339655		5598
ILMN_2339691		84447
ILMN_2339705		112950
ILMN_2339748		11342
ILMN_2339779		529
ILMN_2339796		8881
ILMN_2339825		10730
ILMN_2339835		5742
ILMN_2339863		51160
ILMN_2339955		4929
ILMN_2340027		7106
ILMN_2340052		9612
ILMN_2340065		59286
ILMN_2340131		5602
ILMN_2340202		54897
ILMN_2340217		5788
ILMN_2340259		5142
ILMN_2340347		5091
ILMN_2340439		55734
ILMN_2340565		27032
ILMN_2340599		2046
ILMN_2340643		387755
ILMN_2340721		80194
ILMN_2340815		773
ILMN_2340877		4221
ILMN_2340886		9381
ILMN_2340908		6322
ILMN_2340919		2887
ILMN_2340935		51186
ILMN_2340974		56899
ILMN_2341006		91179
ILMN_2341067		57502
ILMN_2341132		7139
ILMN_2341229		947
ILMN_2341254		90627
ILMN_2341343		185
ILMN_2341363		498
ILMN_2341467		55486
ILMN_2341487		79096
ILMN_2341524		441631
ILMN_2341548		4645
ILMN_2341595		4254
ILMN_2341611		64866
ILMN_2341626		220972
ILMN_2341645		3189
ILMN_2341661		2118
ILMN_2341690		23587
ILMN_2341711		81689
ILMN_2341724		79722
ILMN_2341793		10574
ILMN_2341815		10342
ILMN_2341952		51318
ILMN_2342033		50848
ILMN_2342066		284207
ILMN_2342068		23085
ILMN_2342084		55973
ILMN_2342121		5719
ILMN_2342174		8936
ILMN_2342240		4247
ILMN_2342250		7789
ILMN_2342271		53335
ILMN_2342282		50649
ILMN_2342437		51088
ILMN_2342455		27068
ILMN_2342515		2395
ILMN_2342541		6863
ILMN_2342554		29114
ILMN_2342559		50859
ILMN_2342579		3575
ILMN_2342630		22859
ILMN_2342638		433
ILMN_2342651		440153
ILMN_2342695		5154
ILMN_2342762		8514
ILMN_2342793		26259
ILMN_2342835		9934
ILMN_2342841		54812
ILMN_2342903		10755
ILMN_2343010		388962
ILMN_2343036		9205
ILMN_2343047		23457
ILMN_2343048		23457
ILMN_2343097		83988
ILMN_2343105		51601
ILMN_2343264		63976
ILMN_2343273		348013
ILMN_2343278		8611
ILMN_2343310		79659
ILMN_2343332		6880
ILMN_2343361		129446
ILMN_2343563		51529
ILMN_2343618		154075
ILMN_2343624		51603
ILMN_2343677		6660
ILMN_2343757		151011
ILMN_2343765		9503
ILMN_2343775		6169
ILMN_2343917		5826
ILMN_2344002		8487
ILMN_2344007		8487
ILMN_2344047		57541
ILMN_2344079		84619
ILMN_2344120		152015
ILMN_2344130		5710
ILMN_2344182		84899
ILMN_2344204		54458
ILMN_2344216		2054
ILMN_2344221		150084
ILMN_2344283		2328
ILMN_2344298		261729
ILMN_2344373		9961
ILMN_2344455		10146
ILMN_2344650		90634
ILMN_2344662		8091
ILMN_2344744		282966
ILMN_2344798		317
ILMN_2344850		9559
ILMN_2344907		286151
ILMN_2344956		52
ILMN_2344971		2305
ILMN_2344988		55904
ILMN_2345015		80142
ILMN_2345016		80142
ILMN_2345119		57502
ILMN_2345142		55959
ILMN_2345292		5348
ILMN_2345319		9581
ILMN_2345353		7940
ILMN_2345512		9989
ILMN_2345564		9333
ILMN_2345739		65981
ILMN_2345749		2253
ILMN_2345758		80122
ILMN_2345812		4671
ILMN_2345824		5098
ILMN_2345837		1211
ILMN_2345872		25870
ILMN_2345898		6503
ILMN_2345908		1663
ILMN_2346137		79230
ILMN_2346316		653129
ILMN_2346339		2348
ILMN_2346358		6872
ILMN_2346451		57180
ILMN_2346460		79664
ILMN_2346479		9455
ILMN_2346562		10793
ILMN_2346573		10197
ILMN_2346649		25888
ILMN_2346727		57509
ILMN_2346769		10712
ILMN_2346831		4247
ILMN_2346836		124535
ILMN_2346841		124535
ILMN_2346856		9453
ILMN_2346987		4018
ILMN_2346997		51715
ILMN_2347044		9016
ILMN_2347068		2872
ILMN_2347097		55554
ILMN_2347145		1634
ILMN_2347193		55876
ILMN_2347234		3276
ILMN_2347249		343637
ILMN_2347298		64061
ILMN_2347314		405
ILMN_2347323		134218
ILMN_2347349		57820
ILMN_2347380		9826
ILMN_2347424		129642
ILMN_2347534		128861
ILMN_2347541		51199
ILMN_2347592		4828
ILMN_2347622		84675
ILMN_2347693		8202
ILMN_2347748		65095
ILMN_2347789		725
ILMN_2347798		2537
ILMN_2347805		55763
ILMN_2347807		55763
ILMN_2347888		113251
ILMN_2347917		8726
ILMN_2347943		171017
ILMN_2347949		2539
ILMN_2347999		3455
ILMN_2348031		127540
ILMN_2348050		219927
ILMN_2348090		128308
ILMN_2348093		522
ILMN_2348146		1161
ILMN_2348194		29789
ILMN_2348243		92335
ILMN_2348259		168374
ILMN_2348268		25900
ILMN_2348367		53834
ILMN_2348403		51231
ILMN_2348448		23380
ILMN_2348487		84658
ILMN_2348503		10450
ILMN_2348512		79364
ILMN_2348788		960
ILMN_2348808		64089
ILMN_2348905		1493
ILMN_2348975		4678
ILMN_2349006		27005
ILMN_2349061		3665
ILMN_2349071		10149
ILMN_2349124		9885
ILMN_2349129		10072
ILMN_2349138		56882
ILMN_2349366		56113
ILMN_2349393		4192
ILMN_2349444		318
ILMN_2349459		332
ILMN_2349600		10902
ILMN_2349610		285381
ILMN_2349633		8784
ILMN_2349658		706
ILMN_2349696		254263
ILMN_2349771		8547
ILMN_2349831		23405
ILMN_2349982		2246
ILMN_2349992		441194
ILMN_2350114		10206
ILMN_2350122		10206
ILMN_2350183		6764
ILMN_2350240		2969
ILMN_2350266		23403
ILMN_2350296		6795
ILMN_2350301		5542
ILMN_2350315		6487
ILMN_2350357		9534
ILMN_2350421		58509
ILMN_2350514		6899
ILMN_2350574		91663
ILMN_2350607		79133
ILMN_2350634		2202
ILMN_2350801		123096
ILMN_2350823		30818
ILMN_2350970		9655
ILMN_2351029		8898
ILMN_2351230		22902
ILMN_2351241		9604
ILMN_2351262		23542
ILMN_2351269		57348
ILMN_2351272		22873
ILMN_2351298		7456
ILMN_2351309		7073
ILMN_2351548		55179
ILMN_2351611		29979
ILMN_2351638		56271
ILMN_2351754		53616
ILMN_2351795		753
ILMN_2351893		6606
ILMN_2351906		93650
ILMN_2351916		9156
ILMN_2351930		51592
ILMN_2352009		37
ILMN_2352023		25778
ILMN_2352036		57142
ILMN_2352042		51073
ILMN_2352077		9365
ILMN_2352090		55890
ILMN_2352097		9289
ILMN_2352121		51251
ILMN_2352131		2064
ILMN_2352159		27241
ILMN_2352190		7461
ILMN_2352216		26233
ILMN_2352245		166824
ILMN_2352293		56980
ILMN_2352295		56980
ILMN_2352303		9770
ILMN_2352326		80347
ILMN_2352380		7226
ILMN_2352401		55914
ILMN_2352448		155400
ILMN_2352563		56650
ILMN_2352574		10782
ILMN_2352580		4152
ILMN_2352590		7581
ILMN_2352609		4968
ILMN_2352633		83478
ILMN_2352724		23556
ILMN_2352881		2649
ILMN_2352917		8425
ILMN_2352921		669
ILMN_2352926		669
ILMN_2352934		444
ILMN_2352953		1368
ILMN_2353023		10750
ILMN_2353027		10750
ILMN_2353030		10750
ILMN_2353033		8939
ILMN_2353054		25818
ILMN_2353110		5733
ILMN_2353117		10864
ILMN_2353129		2139
ILMN_2353143		54751
ILMN_2353161		10232
ILMN_2353202		5754
ILMN_2353240		7391
ILMN_2353276		80761
ILMN_2353327		152006
ILMN_2353358		3964
ILMN_2353431		54522
ILMN_2353490		5076
ILMN_2353633		30817
ILMN_2353642		533
ILMN_2353697		25988
ILMN_2353732		925
ILMN_2353862		83450
ILMN_2353936		27178
ILMN_2353978		26027
ILMN_2353997		11163
ILMN_2354140		51126
ILMN_2354191		926
ILMN_2354211		1104
ILMN_2354222		26206
ILMN_2354237		10038
ILMN_2354269		79696
ILMN_2354285		2797
ILMN_2354287		8001
ILMN_2354334		11273
ILMN_2354381		5445
ILMN_2354478		26999
ILMN_2354515		25915
ILMN_2354547		7991
ILMN_2354617		9149
ILMN_2354649		10772
ILMN_2354673		10298
ILMN_2354696		348487
ILMN_2354855		55611
ILMN_2354930		56311
ILMN_2354953		1728
ILMN_2355004		9324
ILMN_2355033		57189
ILMN_2355042		23059
ILMN_2355168		4257
ILMN_2355274		9254
ILMN_2355423		7173
ILMN_2355462		23191
ILMN_2355463		23191
ILMN_2355486		54097
ILMN_2355559		5660
ILMN_2355586		8455
ILMN_2355665		51537
ILMN_2355738		3619
ILMN_2355776		9815
ILMN_2355786		10917
ILMN_2355831		2274
ILMN_2355953		11006
ILMN_2355971		3028
ILMN_2356031		55298
ILMN_2356068		8621
ILMN_2356111		54946
ILMN_2356273		143162
ILMN_2356284		5204
ILMN_2356311		54065
ILMN_2356331		56106
ILMN_2356378		57119
ILMN_2356441		59285
ILMN_2356559		9589
ILMN_2356574		2976
ILMN_2356578		7054
ILMN_2356599		394263
ILMN_2356632		8440
ILMN_2356654		3964
ILMN_2356672		8890
ILMN_2356694		55187
ILMN_2356745		55727
ILMN_2356786		118
ILMN_2356838		10390
ILMN_2356890		28977
ILMN_2356895		28977
ILMN_2356909		64598
ILMN_2356955		5325
ILMN_2356991		961
ILMN_2357015		2870
ILMN_2357031		51166
ILMN_2357062		3556
ILMN_2357086		81832
ILMN_2357134		8877
ILMN_2357155		7173
ILMN_2357193		83479
ILMN_2357260		10898
ILMN_2357272		9774
ILMN_2357334		1370
ILMN_2357361		29087
ILMN_2357382		7013
ILMN_2357386		2218
ILMN_2357419		353514
ILMN_2357438		6790
ILMN_2357471		57082
ILMN_2357542		7432
ILMN_2357577		5562
ILMN_2357682		905
ILMN_2357701		93986
ILMN_2357730		23552
ILMN_2357770		6917
ILMN_2357777		257160
ILMN_2357781		80818
ILMN_2357809		10146
ILMN_2357855		4915
ILMN_2357944		3758
ILMN_2358041		4683
ILMN_2358069		8379
ILMN_2358074		8379
ILMN_2358134		140766
ILMN_2358202		51593
ILMN_2358265		2155
ILMN_2358272		9001
ILMN_2358277		65117
ILMN_2358278		65117
ILMN_2358382		53349
ILMN_2358436		1584
ILMN_2358457		468
ILMN_2358474		64699
ILMN_2358540		5937
ILMN_2358541		5937
ILMN_2358560		26230
ILMN_2358626		132
ILMN_2358628		132
ILMN_2358647		23014
ILMN_2358652		10482
ILMN_2358714		85320
ILMN_2358718		1129
ILMN_2358733		6901
ILMN_2358760		3249
ILMN_2358801		57449
ILMN_2358842		57060
ILMN_2358886		1908
ILMN_2358914		51006
ILMN_2358919		9540
ILMN_2358980		3611
ILMN_2359014		6905
ILMN_2359029		56672
ILMN_2359078		56135
ILMN_2359096		6760
ILMN_2359159		1825
ILMN_2359168		54715
ILMN_2359211		160
ILMN_2359287		3655
ILMN_2359306		133690
ILMN_2359332		1031
ILMN_2359345		10276
ILMN_2359453		51614
ILMN_2359456		51614
ILMN_2359500		23154
ILMN_2359601		818
ILMN_2359627		10018
ILMN_2359698		199974
ILMN_2359710		11156
ILMN_2359733		84639
ILMN_2359742		1508
ILMN_2359789		5879
ILMN_2359800		64231
ILMN_2359835		6439
ILMN_2359887		5528
ILMN_2359907		968
ILMN_2359935		984
ILMN_2360028		4775
ILMN_2360047		4110
ILMN_2360054		780
ILMN_2360184		27130
ILMN_2360202		5521
ILMN_2360229		79109
ILMN_2360291		56886
ILMN_2360307		55061
ILMN_2360315		90203
ILMN_2360362		55610
ILMN_2360401		3955
ILMN_2360415		5621
ILMN_2360448		9015
ILMN_2360705		2181
ILMN_2360710		7168
ILMN_2360730		858
ILMN_2360784		6238
ILMN_2360929		51057
ILMN_2360988		10501
ILMN_2361096		1641
ILMN_2361104		64393
ILMN_2361163		23648
ILMN_2361181		114904
ILMN_2361185		51105
ILMN_2361186		51105
ILMN_2361311		51427
ILMN_2361324		91833
ILMN_2361400		26154
ILMN_2361478		10611
ILMN_2361570		57231
ILMN_2361575		57231
ILMN_2361603		57447
ILMN_2361614		114800
ILMN_2361643		10325
ILMN_2361695		9529
ILMN_2361714		4103
ILMN_2361737		55521
ILMN_2361742		163404
ILMN_2361768		1134
ILMN_2361807		10956
ILMN_2361810		1814
ILMN_2361862		7436
ILMN_2361920		10110
ILMN_2361991		89870
ILMN_2362034		636
ILMN_2362122		26985
ILMN_2362126		116988
ILMN_2362232		55422
ILMN_2362293		81545
ILMN_2362341		3897
ILMN_2362346		59341
ILMN_2362368		7307
ILMN_2362439		83636
ILMN_2362457		84287
ILMN_2362477		11074
ILMN_2362545		11130
ILMN_2362549		11130
ILMN_2362556		57057
ILMN_2362581		22862
ILMN_2362681		8824
ILMN_2362809		27004
ILMN_2362847		5465
ILMN_2362858		29992
ILMN_2362902		83593
ILMN_2362911		1196
ILMN_2362974		840
ILMN_2362982		51742
ILMN_2363027		5888
ILMN_2363058		196743
ILMN_2363065		10313
ILMN_2363097		10479
ILMN_2363106		55147
ILMN_2363127		140699
ILMN_2363141		90737
ILMN_2363165		10579
ILMN_2363231		60682
ILMN_2363250		596
ILMN_2363273		7769
ILMN_2363361		119559
ILMN_2363392		8740
ILMN_2363426		4149
ILMN_2363439		6259
ILMN_2363450		124056
ILMN_2363475		1442
ILMN_2363489		9577
ILMN_2363498		51599
ILMN_2363586		6386
ILMN_2363591		6386
ILMN_2363621		5932
ILMN_2363634		137872
ILMN_2363658		7837
ILMN_2363668		90522
ILMN_2363744		135138
ILMN_2363805		10138
ILMN_2363843		5993
ILMN_2363880		222
ILMN_2363966		84867
ILMN_2363988		83445
ILMN_2364022		9123
ILMN_2364062		10189
ILMN_2364072		1187
ILMN_2364088		54960
ILMN_2364110		2629
ILMN_2364131		79183
ILMN_2364174		1452
ILMN_2364272		10150
ILMN_2364305		2235
ILMN_2364357		6199
ILMN_2364369		93492
ILMN_2364376		3611
ILMN_2364384		5468
ILMN_2364414		56142
ILMN_2364521		558
ILMN_2364529		2146
ILMN_2364535		10073
ILMN_2364574		5599
ILMN_2364600		50940
ILMN_2364674		83707
ILMN_2364700		2029
ILMN_2364768		4638
ILMN_2364819		84101
ILMN_2364828		8473
ILMN_2364852		11120
ILMN_2364864		4151
ILMN_2364901		25794
ILMN_2364928		63941
ILMN_2364971		5527
ILMN_2365023		84688
ILMN_2365091		2204
ILMN_2365111		11184
ILMN_2365176		64577
ILMN_2365196		11235
ILMN_2365223		79858
ILMN_2365248		84329
ILMN_2365307		80381
ILMN_2365383		2027
ILMN_2365410		54952
ILMN_2365465		7494
ILMN_2365479		6642
ILMN_2365484		6642
ILMN_2365528		93323
ILMN_2365544		55651
ILMN_2365549		7862
ILMN_2365569		3382
ILMN_2365595		51292
ILMN_2365644		5802
ILMN_2365667		138724
ILMN_2365686		79053
ILMN_2365711		4735
ILMN_2365881		55054
ILMN_2366041		81618
ILMN_2366177		55764
ILMN_2366192		2267
ILMN_2366205		782
ILMN_2366212		974
ILMN_2366246		10483
ILMN_2366330		83706
ILMN_2366334		83706
ILMN_2366388		5052
ILMN_2366391		5052
ILMN_2366445		144501
ILMN_2366463		2335
ILMN_2366473		10060
ILMN_2366490		51123
ILMN_2366587		245711
ILMN_2366634		5315
ILMN_2366642		51481
ILMN_2366654		2494
ILMN_2366710		29796
ILMN_2366714		29796
ILMN_2366719		55968
ILMN_2366785		11056
ILMN_2366790		11056
ILMN_2366795		55582
ILMN_2366864		3728
ILMN_2366915		6326
ILMN_2366967		7490
ILMN_2366972		11162
ILMN_2366998		54921
ILMN_2367010		57211
ILMN_2367020		23480
ILMN_2367063		27010
ILMN_2367070		23597
ILMN_2367113		839
ILMN_2367126		212
ILMN_2367141		6932
ILMN_2367157		89832
ILMN_2367165		80325
ILMN_2367186		5277
ILMN_2367191		9491
ILMN_2367204		1826
ILMN_2367215		5547
ILMN_2367233		55279
ILMN_2367239		1827
ILMN_2367258		54498
ILMN_2367275		9275
ILMN_2367290		345222
ILMN_2367300		63926
ILMN_2367384		2048
ILMN_2367418		126014
ILMN_2367428		84191
ILMN_2367440		116966
ILMN_2367458		7353
ILMN_2367469		833
ILMN_2367477		26260
ILMN_2367479		26260
ILMN_2367487		145447
ILMN_2367530		54816
ILMN_2367638		10645
ILMN_2367671		3985
ILMN_2367681		6674
ILMN_2367694		148738
ILMN_2367707		5585
ILMN_2367710		5585
ILMN_2367743		7283
ILMN_2367753		493
ILMN_2367782		56910
ILMN_2367818		958
ILMN_2367883		2669
ILMN_2368068		6942
ILMN_2368145		81488
ILMN_2368188		55503
ILMN_2368268		23746
ILMN_2368292		79042
ILMN_2368318		2268
ILMN_2368434		1523
ILMN_2368530		9235
ILMN_2368535		115290
ILMN_2368576		7311
ILMN_2368585		2678
ILMN_2368597		9887
ILMN_2368617		79147
ILMN_2368718		79019
ILMN_2368721		79019
ILMN_2368728		9311
ILMN_2368773		10447
ILMN_2368834		4629
ILMN_2368856		30820
ILMN_2368971		5718
ILMN_2369018		2123
ILMN_2369104		122553
ILMN_2369144		80833
ILMN_2369179		80243
ILMN_2369221		3600
ILMN_2369286		29922
ILMN_2369403		114299
ILMN_2369571		57835
ILMN_2369580		8131
ILMN_2369603		64506
ILMN_2369666		1380
ILMN_2369682		3181
ILMN_2369756		201134
ILMN_2369785		6633
ILMN_2369826		84326
ILMN_2369919		84818
ILMN_2369924		4712
ILMN_2369953		10124
ILMN_2370019		57718
ILMN_2370091		27018
ILMN_2370099		8785
ILMN_2370135		3192
ILMN_2370160		26091
ILMN_2370208		123920
ILMN_2370241		56159
ILMN_2370296		55740
ILMN_2370336		51338
ILMN_2370365		5984
ILMN_2370414		1107
ILMN_2370464		84126
ILMN_2370535		10634
ILMN_2370573		54739
ILMN_2370588		11078
ILMN_2370622		2157
ILMN_2370624		1305
ILMN_2370685		221491
ILMN_2370692		55139
ILMN_2370738		123041
ILMN_2370772		1981
ILMN_2370825		472
ILMN_2370857		7455
ILMN_2370862		123745
ILMN_2370872		2907
ILMN_2370882		51703
ILMN_2370907		5892
ILMN_2370910		5892
ILMN_2370976		26509
ILMN_2371001		127124
ILMN_2371053		1942
ILMN_2371055		1942
ILMN_2371079		3359
ILMN_2371119		285220
ILMN_2371147		9274
ILMN_2371152		89953
ILMN_2371169		7791
ILMN_2371251		4350
ILMN_2371280		1441
ILMN_2371379		47
ILMN_2371397		283130
ILMN_2371433		4281
ILMN_2371440		27087
ILMN_2371458		57007
ILMN_2371470		83932
ILMN_2371590		10521
ILMN_2371685		7324
ILMN_2371700		55559
ILMN_2371724		634
ILMN_2371825		178
ILMN_2371911		4582
ILMN_2371917		3817
ILMN_2371964		6183
ILMN_2371984		4090
ILMN_2372011		51282
ILMN_2372040		51537
ILMN_2372124		3172
ILMN_2372136		54681
ILMN_2372199		221491
ILMN_2372200		54807
